player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club_name,league_name,overall,potential,player_positions,preferred_foot
https://sofifa.com/player/221197/fred-onyedinma/210002,F. Onyedinma,Fred Onyedinma,23,1996-11-24,185,80,Nigeria,Wycombe Wanderers,English League Championship,67,73,"LW, RW",Right
https://sofifa.com/player/222116/david-ramirez/210002,D. Ramírez,José David Ramírez García,24,1995-12-14,166,67,Mexico,Club León,Mexican Liga MX,67,73,"LM, LW",Right
https://sofifa.com/player/222263/nordin-jackers/210002,N. Jackers,Nordin Jackers,22,1997-09-05,189,80,Belgium,Waasland-Beveren,Belgian Jupiler Pro League,67,73,GK,Right
https://sofifa.com/player/222396/dominic-ball/210002,D. Ball,Dominic Ball,24,1995-08-02,185,75,England,Queens Park Rangers,English League Championship,67,73,"CDM, CM, RB",Right
https://sofifa.com/player/223680/marco-schuster/210002,M. Schuster,Marco Schuster,24,1995-10-10,179,77,Germany,SV Waldhof Mannheim,German 3. Bundesliga,67,73,CDM,Right
https://sofifa.com/player/223738/xavier-mous/210002,X. Mous,Xavier Mous,24,1995-08-04,188,80,Netherlands,PEC Zwolle,Holland Eredivisie,67,73,GK,Right
https://sofifa.com/player/224099/lewie-coyle/210002,L. Coyle,Lewie Coyle,24,1995-10-15,173,67,England,Hull City,English League One,67,73,RB,Right
https://sofifa.com/player/224406/antonio-romero-boza/210002,Antonio Romero,Antonio Romero Boza,24,1995-10-12,169,70,Spain,CE Sabadell FC,Spanish Segunda División,67,73,"CM, CDM",Left
https://sofifa.com/player/224855/george-byers/210002,G. Byers,George Byers,24,1996-05-29,180,73,Scotland,Swansea City,English League Championship,67,73,"CM, CDM, CAM",Right
https://sofifa.com/player/228410/daniel-iversen/210002,D. Iversen,Daniel Iversen,22,1997-07-19,191,85,Denmark,Oud-Heverlee Leuven,Belgian Jupiler Pro League,67,73,GK,Right
https://sofifa.com/player/228519/rafik-zekhnini/210002,R. Zekhnini,Rafik Zekhnini,22,1998-01-12,182,67,Norway,FC Lausanne-Sport,Swiss Super League,67,73,"LW, RW",Right
https://sofifa.com/player/228997/charlie-goode/210002,C. Goode,Charlie Goode,24,1995-08-03,196,75,England,Brentford,English League Championship,67,73,CB,Right
https://sofifa.com/player/231354/milos-pantovic/210002,M. Pantović,Miloš Pantović,23,1996-07-07,185,67,Serbia,VfL Bochum 1848,German 2. Bundesliga,67,73,"RM, CAM, LM",Right
https://sofifa.com/player/231726/andrei-ivan/210002,A. Ivan,Andrei Virgil Ivan,23,1997-01-04,189,81,Romania,Universitatea Craiova,Romanian Liga I,67,73,"ST, RW, LW",Right
https://sofifa.com/player/232117/julien-dacosta/210002,J. Dacosta,Julien Da Costa,24,1996-05-29,182,77,France,Coventry City,English League Championship,67,73,"RWB, RB, CB",Right
https://sofifa.com/player/233379/niklas-castro/210002,N. Castro,Niklas Fernando Nygard Castro,24,1996-01-08,173,72,Chile,Aalesunds FK,Norwegian Eliteserien,67,73,"RM, ST",Right
https://sofifa.com/player/234158/alimami-gory/210002,A. Gory,Alimami Gory,23,1996-08-30,182,72,France,KSV Cercle Brugge,Belgian Jupiler Pro League,67,73,"ST, LW, RW",Right
https://sofifa.com/player/234163/keanu-staude/210002,K. Staude,Keanu Staude,23,1997-01-26,176,70,Germany,FC Würzburger Kickers,German 2. Bundesliga,67,73,"LM, CAM",Right
https://sofifa.com/player/234239/gauthier-hein/210002,G. Hein,Gauthier Hein,23,1996-08-07,170,65,France,AJ Auxerre,French Ligue 2,67,73,"RM, CM, CAM",Left
https://sofifa.com/player/234282/louis-samson/210002,L. Samson,Louis Samson,24,1995-07-03,190,81,Germany,FC Erzgebirge Aue,German 2. Bundesliga,67,73,"CB, CDM",Right
https://sofifa.com/player/234740/mo-el-hankouri/210002,M. El Hankouri,Mohamed El Hankouri,23,1997-07-01,176,70,Morocco,FC Groningen,Holland Eredivisie,67,73,LM,Right
https://sofifa.com/player/234891/nils-seufert/210002,N. Seufert,Nils Seufert,23,1997-02-03,182,73,Germany,DSC Arminia Bielefeld,German 1. Bundesliga,67,73,"CM, CDM",Right
https://sofifa.com/player/235156/jimmy-dunne/210002,J. Dunne,Jimmy Dunne,22,1997-10-19,183,75,Republic of Ireland,Burnley,English Premier League,67,73,CB,Right
https://sofifa.com/player/235318/mihai-butean/210002,M. Butean,Mihai Ionuţ Butean,23,1996-09-14,181,71,Romania,Gaz Metan Mediaş,Romanian Liga I,67,73,RB,Right
https://sofifa.com/player/235670/ramon-pascal-lundqvist/210002,R. Lundqvist,Ramon Pascal Lundqvist,23,1997-05-10,178,74,Sweden,FC Groningen,Holland Eredivisie,67,73,CAM,Right
https://sofifa.com/player/236037/pelle-clement/210002,P. Clement,Pelle Clement,24,1996-05-19,177,67,Netherlands,PEC Zwolle,Holland Eredivisie,67,73,"CM, LW",Right
https://sofifa.com/player/237005/keanu-baccus/210002,K. Baccus,Keanu Baccus,22,1998-06-07,176,67,Australia,Western Sydney Wanderers,Australian Hyundai A-League,67,73,"CDM, CM",Right
https://sofifa.com/player/237758/ko-matsubara/210002,K. Matsubara,松原 後,23,1996-08-30,182,72,Japan,Sint-Truidense VV,Belgian Jupiler Pro League,67,73,LB,Left
https://sofifa.com/player/238683/arne-sicker/210002,A. Sicker,Arne Sicker,23,1997-04-17,184,67,Germany,MSV Duisburg,German 3. Bundesliga,67,73,LB,Left
https://sofifa.com/player/239350/siriki-dembele/210002,S. Dembele,Siriki Dembélé,23,1996-09-07,173,67,Scotland,Peterborough United,English League One,67,73,"LM, ST, RM",Right
https://sofifa.com/player/239394/florian-flecker/210002,F. Flecker,Florian Flecker,24,1995-10-29,173,70,Austria,FC Würzburger Kickers,German 2. Bundesliga,67,73,"RM, RW, LW",Right
https://sofifa.com/player/239476/sandro-ingolitsch/210002,S. Ingolitsch,Sandro Ingolitsch,23,1997-04-18,179,72,Austria,SK Sturm Graz,Austrian Football Bundesliga,67,73,"RWB, RM, RB",Right
https://sofifa.com/player/239485/junior-pius/210002,J. Pius,Júnior Udeme Pius,24,1995-12-20,193,74,Nigeria,Royal Antwerp FC,Belgian Jupiler Pro League,67,73,CB,Right
https://sofifa.com/player/239499/kai-eisele/210002,K. Eisele,Kai Eisele,25,1995-06-25,191,76,Germany,Hallescher FC,German 3. Bundesliga,67,73,GK,Right
https://sofifa.com/player/239762/michal-siplak/210002,M. Sipľak,Michal Sipľak,24,1996-02-02,184,80,Slovakia,Cracovia,Polish T-Mobile Ekstraklasa,67,73,LB,Left
https://sofifa.com/player/239814/dylan-batubinsika/210002,D. Batubinsika,Dylan Batubinsika,24,1996-02-15,184,84,France,Royal Antwerp FC,Belgian Jupiler Pro League,67,73,CB,Right
https://sofifa.com/player/240677/martin-s-ellingsen/210002,M. Ellingsen,Martin Skjelbreid Ellingsen,25,1995-05-04,180,75,Norway,Molde FK,Norwegian Eliteserien,67,73,"CDM, CB",Left
https://sofifa.com/player/241240/tatsuya-ito/210002,T. Itō,伊藤 達哉,23,1997-06-26,163,59,Japan,Sint-Truidense VV,Belgian Jupiler Pro League,67,73,"LM, RM",Left
https://sofifa.com/player/242389/rafael-avelino-pinto-barbosa/210002,Rafael Barbosa,Rafael Avelino Pereira Pinto Barbosa,24,1996-03-29,170,65,Portugal,CD Tondela,Portuguese Liga ZON SAGRES,67,73,CAM,Right
https://sofifa.com/player/244749/nayef-aguerd/210002,N. Aguerd,Nayef Aguerd,24,1996-03-30,188,76,Morocco,Stade Rennais FC,French Ligue 1,67,73,CB,Left
https://sofifa.com/player/245898/caniggia-elva/210002,C. Elva,Caniggia Ginola Elva,23,1996-07-14,180,81,Canada,FC Ingolstadt 04,German 3. Bundesliga,67,73,"LM, ST",Right
https://sofifa.com/player/246389/ylldren-ibrahimaj/210002,Y. Ibrahimaj,Ylldren Ibrahimaj,24,1995-12-24,178,70,Kosovo,Viking FK,Norwegian Eliteserien,67,73,"RW, CM",Left
https://sofifa.com/player/246771/manuel-castro/210002,M. Castro,Luis Manuel Castro Cáceres,24,1995-09-27,172,72,Uruguay,Atlanta United,USA Major League Soccer,67,73,"RM, RW, CF",Right
https://sofifa.com/player/248565/cristian-josue-artiles-cedres/210002,Cristian Cedrés,Cristian Josué Artiles Cedrés,24,1996-01-24,172,64,Spain,UD Las Palmas,Spanish Segunda División,67,73,"RM, LM",Right
https://sofifa.com/player/252123/alejandro-araque/210002,A. Araque,Alejandro José Araque Peña,24,1995-09-14,180,80,Venezuela,Estudiantes de Mérida,Venezuelan Primera División,67,73,GK,Right
https://sofifa.com/player/253239/matias-espinoza/210002,M. Espinoza,Matías David Espinoza Acosta,22,1997-08-19,179,77,Paraguay,Club Libertad,Paraguayan Primera División,67,73,LB,Left
https://sofifa.com/player/254422/kevin-peralta/210002,K. Peralta,Kevin Marcelo Peralta Ayoví,23,1997-05-01,189,79,Ecuador,El Nacional,Ecuadorian Serie A,67,73,RB,Right
https://sofifa.com/player/258306/jean-patric-lima-dos-reis/210002,Jean Patric,Jean Patric Lima dos Reis,23,1997-05-14,175,67,Brazil,Santa Clara,Portuguese Liga ZON SAGRES,67,73,"LW, RW",Right
https://sofifa.com/player/258384/nassim-hnid/210002,N. Hnid,Nassim Hnid,23,1997-03-12,191,79,Tunisia,AEK Athens,Greek Super League,67,73,CB,Right
https://sofifa.com/player/206089/cameron-mcgeehan/210002,C. McGeehan,Cameron McGeehan,25,1995-04-06,180,71,Northern Ireland,KV Oostende,Belgian Jupiler Pro League,67,72,CDM,Right
https://sofifa.com/player/213089/godsway-donyoh/210002,G. Donyoh,Godsway Donyoh,25,1994-10-14,179,71,Ghana,FC Nordsjælland,Danish Superliga,67,72,"ST, LW",Left
https://sofifa.com/player/213301/sascha-horvath/210002,S. Horvath,Sascha Horvath,23,1996-08-22,165,60,Austria,SG Dynamo Dresden,German 3. Bundesliga,67,72,"RM, CAM, CF",Right
https://sofifa.com/player/214650/viljar-vevatne/210002,V. Vevatne,Viljar Helland Vevatne,25,1994-12-07,183,73,Norway,Viking FK,Norwegian Eliteserien,67,72,CB,Left
https://sofifa.com/player/215067/dany-rosero/210002,D. Rosero,Dany Alejandro Rosero Valencia,26,1993-10-06,183,83,Colombia,Junior FC,Colombian Liga Postobón,67,72,CB,Right
https://sofifa.com/player/215700/luke-onien/210002,L. O'Nien,Luke O'Nien,25,1994-11-21,174,74,England,Sunderland,English League One,67,72,RWB,Right
https://sofifa.com/player/216449/tomas-martins-podstawski/210002,Tomás Podstawski,Tomás Martins Podstawski,25,1995-01-30,182,74,Portugal,Pogoń Szczecin,Polish T-Mobile Ekstraklasa,67,72,CDM,Right
https://sofifa.com/player/217998/cristian-arango/210002,C. Arango,Cristian Daniel Arango Duque,25,1995-03-09,178,78,Colombia,Millonarios FC,Colombian Liga Postobón,67,72,ST,Right
https://sofifa.com/player/220028/sam-adekugbe/210002,S. Adekugbe,Sam Adekugbe,25,1995-01-16,176,75,Canada,Vålerenga Fotball,Norwegian Eliteserien,67,72,LB,Left
https://sofifa.com/player/220185/brandon-barker/210002,B. Barker,Brandon Lee Colin Barker,23,1996-10-04,180,68,England,Rangers FC,Scottish Premiership,67,72,LM,Right
https://sofifa.com/player/222329/mateusz-wdowiak/210002,M. Wdowiak,Mateusz Wdowiak,23,1996-08-28,174,60,Poland,Cracovia,Polish T-Mobile Ekstraklasa,67,72,"RM, LM",Right
https://sofifa.com/player/222528/lynden-gooch/210002,L. Gooch,Lynden Gooch,24,1995-12-24,173,69,United States,Sunderland,English League One,67,72,"LW, RW",Right
https://sofifa.com/player/223307/jaroslaw-kubicki/210002,J. Kubicki,Jarosław Kubicki,24,1995-08-07,180,70,Poland,Lechia Gdańsk,Polish T-Mobile Ekstraklasa,67,72,"CM, CDM",Right
https://sofifa.com/player/224185/clint-leemans/210002,C. Leemans,Clint Leemans,24,1995-09-15,189,79,Netherlands,PEC Zwolle,Holland Eredivisie,67,72,"CM, CDM",Left
https://sofifa.com/player/224305/ivan-calero-ruiz/210002,Iván Calero,Iván Calero Ruiz,25,1995-04-21,174,64,Spain,Málaga CF,Spanish Segunda División,67,72,"RB, RM",Right
https://sofifa.com/player/225632/oliver-burke/210002,O. Burke,Oliver Burke,23,1997-04-07,188,82,Scotland,Sheffield United,English Premier League,67,72,"ST, RM, LM",Right
https://sofifa.com/player/227857/beni-badibanga/210002,B. Badibanga,Beni Badibanga,24,1996-02-19,176,71,Belgium,Royal Excel Mouscron,Belgian Jupiler Pro League,67,72,"LM, RM, CAM",Right
https://sofifa.com/player/228733/gustavo-dulanto/210002,G. Dulanto,Gustavo Alfonso Dulanto Sanguinetti,24,1995-09-05,194,87,Peru,Boavista FC,Portuguese Liga ZON SAGRES,67,72,CB,Right
https://sofifa.com/player/229522/francisco-neto-ramos/210002,Francisco Ramos,Francisco Augusto Neto Ramos,25,1995-04-10,181,66,Portugal,Vitória Guimarães,Portuguese Liga ZON SAGRES,67,72,CM,Right
https://sofifa.com/player/229536/horacio-tijanovich/210002,H. Tijanovich,Horacio Gabriel Tijanovich,24,1996-02-28,173,68,Argentina,Gimnasia y Esgrima La Plata,Argentina Primera División,67,72,"LM, ST, RM",Right
https://sofifa.com/player/229818/dominik-baumgartner/210002,D. Baumgartner,Dominik Baumgartner,23,1996-07-20,187,77,Austria,Wolfsberger AC,Austrian Football Bundesliga,67,72,"CB, RB",Right
https://sofifa.com/player/229894/lucas-ahijado-quintana/210002,Lucas Ahijado,Lucas Ahijado Quintana,25,1995-01-30,173,67,Spain,Real Oviedo,Spanish Segunda División,67,72,"RB, RM",Right
https://sofifa.com/player/229998/dominik-schad/210002,D. Schad,Dominik Schad,23,1997-03-04,176,70,Germany,1. FC Kaiserslautern,German 3. Bundesliga,67,72,"RB, RM",Right
https://sofifa.com/player/230963/rivaldo-vitor-borba-ferreira-jr/210002,Rivaldinho,Rivaldo Vitor Mosca Ferreira Júnior,25,1995-04-29,186,80,Brazil,Cracovia,Polish T-Mobile Ekstraklasa,67,72,ST,Right
https://sofifa.com/player/231105/alexandre-olliero/210002,A. Olliero,Alexandre Olliero,24,1996-02-15,193,85,France,Pau FC,French Ligue 2,67,72,GK,Right
https://sofifa.com/player/231222/fabian-henriquez/210002,F. Henríquez,Fabián Gastón Henríquez,25,1995-06-08,185,74,Argentina,Godoy Cruz,Argentina Primera División,67,72,"CM, CDM",Left
https://sofifa.com/player/232081/richie-laryea/210002,R. Laryea,Richie Laryea,25,1995-01-07,175,70,Canada,Toronto FC,USA Major League Soccer,67,72,"RB, RM, RWB",Right
https://sofifa.com/player/232870/naomichi-ueda/210002,N. Ueda,植田 直通,25,1994-10-24,186,77,Japan,KSV Cercle Brugge,Belgian Jupiler Pro League,67,72,CB,Right
https://sofifa.com/player/233564/andres-schetino/210002,A. Schetino,Edgardo Andrés Yubert Schetino Yancev,26,1994-05-26,186,76,Uruguay,Centro Atlético Fénix,Uruguayan Primera División,67,72,"CDM, CM",Right
https://sofifa.com/player/234371/remy-descamps/210002,R. Descamps,Rémy Descamps,24,1996-06-25,196,82,France,Sporting de Charleroi,Belgian Jupiler Pro League,67,72,GK,Left
https://sofifa.com/player/235782/lucas-da-silva-izidoro/210002,Lucas Mineiro,Lucas da Silva Izidoro,24,1996-02-24,188,75,Brazil,Gil Vicente FC,Portuguese Liga ZON SAGRES,67,72,"CDM, CM",Right
https://sofifa.com/player/235873/bryan-cabezas/210002,B. Cabezas,Bryan Alfredo Cabezas Segura,23,1997-03-20,182,72,Ecuador,Emelec,Ecuadorian Serie A,67,72,LM,Right
https://sofifa.com/player/236330/valentin-cojocaru/210002,V. Cojocaru,Valentin Alexandru Cojocaru,24,1995-10-01,196,89,Romania,FC Viitorul,Romanian Liga I,67,72,GK,Right
https://sofifa.com/player/236752/daouda-karamoko-bamba/210002,D. Bamba,Daouda Karamoko Bamba,25,1995-03-05,184,75,Ivory Coast,SK Brann,Norwegian Eliteserien,67,72,ST,Right
https://sofifa.com/player/236956/joe-abrigo/210002,J. Abrigo,Joe Axel Abrigo Navarro,25,1995-03-22,168,58,Chile,Coquimbo Unido,Chilian Campeonato Nacional,67,72,"CAM, LW",Right
https://sofifa.com/player/237010/hanwen-deng/210002,Deng Hanwen,邓涵文,25,1995-01-08,178,73,China PR,Guangzhou Evergrande Taobao FC,Chinese Super League,67,72,"RB, LB",Right
https://sofifa.com/player/237769/koya-kitagawa/210002,K. Kitagawa,北川 航也,23,1996-07-26,180,74,Japan,SK Rapid Wien,Austrian Football Bundesliga,67,72,"ST, CF",Right
https://sofifa.com/player/239095/jur-schryvers/210002,J. Schryvers,Jur Schryvers,23,1997-03-11,181,73,Belgium,Waasland-Beveren,Belgian Jupiler Pro League,67,72,"CDM, RB",Right
https://sofifa.com/player/239127/alejandro-mayorga/210002,A. Mayorga,Manuel Alejandro Mayorga Almaráz,23,1997-05-29,178,71,Mexico,U.N.A.M.,Mexican Liga MX,67,72,LB,Left
https://sofifa.com/player/239907/raphael-dwamena/210002,R. Dwamena,Raphael Dwamena,24,1995-09-12,186,81,Ghana,Vejle Boldklub,Danish Superliga,67,72,ST,Left
https://sofifa.com/player/242489/francisco-jesus-crespo-garcia/210002,Pejiño,Francisco Jesús Crespo García,23,1996-07-29,174,67,Spain,UD Las Palmas,Spanish Segunda División,67,72,"LM, RM",Left
https://sofifa.com/player/242708/mo-adams/210002,M. Adams,Mohammed Adams,23,1996-09-23,168,75,England,Atlanta United,USA Major League Soccer,67,72,"CDM, CM",Right
https://sofifa.com/player/242716/corey-baird/210002,C. Baird,Corey Baird,24,1996-01-30,178,73,United States,Real Salt Lake,USA Major League Soccer,67,72,"ST, LM, LW",Right
https://sofifa.com/player/242936/teboho-mokoena/210002,T. Mokoena,Teboho Mokoena,23,1997-01-24,176,72,South Africa,,,67,72,"CM, CAM",Right
https://sofifa.com/player/242937/siphesihle-ndlovu/210002,S. Ndlovu,Siphesihle Ndlovu,23,1996-09-30,170,68,South Africa,Orlando Pirates,South African Premier Division,67,72,"LM, CM, LB",Left
https://sofifa.com/player/243100/shuai-li/210002,Li Shuai,李帅,25,1995-06-18,180,75,China PR,Dalian YiFang FC,Chinese Super League,67,72,"LB, LWB",Right
https://sofifa.com/player/244268/ivan-fiolic/210002,I. Fiolić,Ivan Fiolić,24,1996-04-29,176,70,Croatia,Cracovia,Polish T-Mobile Ekstraklasa,67,72,RM,Left
https://sofifa.com/player/244375/oleksandr-andrievskyi/210002,O. Andrievskyi,Oleksandr Andrievskyi,26,1994-06-25,180,74,Ukraine,Dynamo Kyiv,Ukrainian Premier League,67,72,"CDM, CM",Left
https://sofifa.com/player/244935/blessing-eleke/210002,B. Eleke,Blessing Chibukie Eleke,24,1996-03-05,190,88,Nigeria,Beerschot AC,Belgian Jupiler Pro League,67,72,"ST, RM",Right
https://sofifa.com/player/244940/emir-karic/210002,E. Karic,Emir Karic,23,1997-06-09,184,81,Austria,SCR Altach,Austrian Football Bundesliga,67,72,"LB, LWB, LM",Left
https://sofifa.com/player/244993/ibrahima-sory-sankhon/210002,I. Sankhon,Ibrahima Sory Sankhon,24,1996-01-01,177,72,Guinea,Sint-Truidense VV,Belgian Jupiler Pro League,67,72,"CB, RB, LB",Right
https://sofifa.com/player/245022/nicholas-opoku/210002,N. Opoku,Nicholas Opoku,22,1997-11-08,190,78,Ghana,Amiens SC,French Ligue 2,67,72,CB,Right
https://sofifa.com/player/248112/ionut-vina/210002,I. Vînă,Ionuț Daniel Vînă,25,1995-02-20,179,73,Romania,FCSB (Steaua),Romanian Liga I,67,72,"CM, CAM, RW",Left
https://sofifa.com/player/250909/jan-hendrik-marx/210002,J. Marx,Jan Hendrik Marx,25,1995-04-26,171,69,Germany,SV Waldhof Mannheim,German 3. Bundesliga,67,72,"RB, RM",Right
https://sofifa.com/player/251155/mohamed-reda-halaimia/210002,M. Halaïmia,Mohamed Réda Halaïmia,23,1996-08-28,180,74,Algeria,Beerschot AC,Belgian Jupiler Pro League,67,72,"RB, RWB, LB",Right
https://sofifa.com/player/251630/erickson-gallardo/210002,E. Gallardo,Erickson Yirson Gallardo Toro,23,1996-07-26,173,68,Venezuela,Toronto FC,USA Major League Soccer,67,72,"RM, RW",Right
https://sofifa.com/player/251994/tiago-alexandre-de-sousa-esgaio/210002,Tiago Esgaio,Tiago Alexandre de Sousa Esgaio,24,1995-08-01,175,71,Portugal,Os Belenenses,Portuguese Liga ZON SAGRES,67,72,"RWB, CDM",Right
https://sofifa.com/player/252962/miguel-jacquet/210002,M. Jacquet,Miguel Isaías Jacquet Duarte,25,1995-05-20,179,75,Paraguay,Nacional de Montevideo,Uruguayan Primera División,67,72,CB,Right
https://sofifa.com/player/253811/enmanuel-paucar/210002,E. Páucar,Enmanuel Jesús Páucar Reyes,23,1996-09-08,176,69,Peru,Club Atlético Grau,Peruvian Primera División,67,72,CDM,Right
https://sofifa.com/player/254701/danilo-santacruz/210002,D. Santacruz,Juan Danilo Santacruz González,25,1995-06-12,177,74,Paraguay,Nacional Asunción,Paraguayan Primera División,67,72,CAM,Right
https://sofifa.com/player/257352/joseph-efford/210002,J. Efford,Joseph Isiah Efford,23,1996-08-29,176,72,United States,Waasland-Beveren,Belgian Jupiler Pro League,67,72,"ST, RW, LW",Right
https://sofifa.com/player/258875/walter-rodriguez/210002,W. Rodríguez,Walter David Rodríguez Burgos,24,1995-10-07,182,78,Paraguay,Independiente Medellín,Colombian Liga Postobón,67,72,CM,Right
https://sofifa.com/player/208597/hjortur-hermannsson/210002,H. Hermannsson,Hjörtur Hermannsson,25,1995-02-08,190,84,Iceland,Brøndby IF,Danish Superliga,67,71,CB,Right
https://sofifa.com/player/208668/david-henen/210002,D. Henen,David Henen,24,1996-04-19,185,80,Togo,Sporting de Charleroi,Belgian Jupiler Pro League,67,71,LM,Right
https://sofifa.com/player/209957/jakob-busk/210002,J. Busk,Jakob Busk Jensen,26,1993-09-12,189,88,Denmark,1. FC Union Berlin,German 1. Bundesliga,67,71,GK,Right
https://sofifa.com/player/211053/lucas-hagg-johansson/210002,L. Hägg Johansson,Lucas Hägg Johansson,25,1994-07-11,189,79,Sweden,Kalmar FF,Swedish Allsvenskan,67,71,GK,Right
https://sofifa.com/player/211132/andres-tomas-prieto-albert/210002,Andrés Prieto,Andrés Tomás Prieto Albert,26,1993-10-17,194,91,Spain,Birmingham City,English League Championship,67,71,GK,Right
https://sofifa.com/player/211358/julien-fabri/210002,J. Fabri,Julien Fabri,26,1994-02-05,184,80,France,La Berrichonne de Châteauroux,French Ligue 2,67,71,GK,Right
https://sofifa.com/player/211827/philipp-klewin/210002,P. Klewin,Philipp Mickel Klewin,26,1993-09-30,192,86,Germany,FC Erzgebirge Aue,German 2. Bundesliga,67,71,GK,Right
https://sofifa.com/player/211928/dominic-gape/210002,D. Gape,Dominic Gape,25,1994-09-09,175,70,England,Wycombe Wanderers,English League Championship,67,71,"CDM, CM",Right
https://sofifa.com/player/211982/nico-neidhart/210002,N. Neidhart,Nico Neidhart,25,1994-09-27,177,68,Germany,FC Hansa Rostock,German 3. Bundesliga,67,71,"LB, RM",Right
https://sofifa.com/player/212170/mikkel-desler/210002,M. Desler,Mikkel Desler,25,1995-02-19,187,73,Denmark,FK Haugesund,Norwegian Eliteserien,67,71,RB,Right
https://sofifa.com/player/213147/jamie-allen/210002,J. Allen,Jamie Allen,25,1995-01-29,170,72,England,Coventry City,English League Championship,67,71,"CM, RW",Right
https://sofifa.com/player/213687/liam-grimshaw/210002,L. Grimshaw,Liam David Grimshaw,25,1995-02-02,180,83,England,Motherwell,Scottish Premiership,67,71,"RB, RWB",Right
https://sofifa.com/player/215570/glen-rea/210002,G. Rea,Glen Rea,25,1994-09-03,184,73,Republic of Ireland,Luton Town,English League Championship,67,71,"CDM, CB",Right
https://sofifa.com/player/219680/cedric-hountondji/210002,C. Hountondji,Cédric Hountondji,26,1994-01-19,195,81,Benin,Clermont Foot 63,French Ligue 2,67,71,CB,Right
https://sofifa.com/player/221095/daniel-romera-andujar/210002,Dani Romera,Daniel Romera Andújar,24,1995-08-23,173,69,Spain,Cádiz CF,Spain Primera Division,67,71,ST,Right
https://sofifa.com/player/221531/marko-marosi/210002,M. Maroši,Marko Maroši,26,1993-10-23,190,80,Slovakia,Coventry City,English League Championship,67,71,GK,Right
https://sofifa.com/player/222643/jordan-silva/210002,J. Silva,Jordan Jesús Silva Díaz,25,1994-07-30,190,78,Mexico,Club Tijuana,Mexican Liga MX,67,71,"CB, RB",Right
https://sofifa.com/player/223139/akim-zedadka/210002,A. Zedadka,Akim Zedadka,25,1995-05-30,173,72,France,Clermont Foot 63,French Ligue 2,67,71,RB,Right
https://sofifa.com/player/223690/sergio-rochet/210002,S. Rochet,Sergio Ramón Rochet Álvarez,27,1993-03-23,190,82,Uruguay,Nacional de Montevideo,Uruguayan Primera División,67,71,GK,Right
https://sofifa.com/player/224891/rafael-antonio-figueiredo-ramos/210002,Rafael Ramos,Rafael António Figueiredo Ramos,25,1995-01-09,170,70,Portugal,Santa Clara,Portuguese Liga ZON SAGRES,67,71,RB,Right
https://sofifa.com/player/228516/david-ivan/210002,D. Ivan,Dávid Ivan,25,1995-02-26,175,68,Slovakia,Chievo Verona,Italian Serie B,67,71,"CM, RM, LM",Right
https://sofifa.com/player/228682/raimundo-rebolledo/210002,R. Rebolledo,Raimundo Andrés Rebolledo Valenzuela,23,1997-05-14,171,63,Chile,Universidad Católica,Chilian Campeonato Nacional,67,71,"RB, LB",Right
https://sofifa.com/player/228810/joseph-amoah/210002,J. Amoah,Joseph Amoah,25,1995-05-13,177,69,Ghana,Vitória Guimarães,Portuguese Liga ZON SAGRES,67,71,CM,Right
https://sofifa.com/player/228860/hidde-jurjus/210002,H. Jurjus,Hidde Jurjus,26,1994-02-09,187,77,Netherlands,KFC Uerdingen 05,German 3. Bundesliga,67,71,GK,Right
https://sofifa.com/player/234834/komnen-andric/210002,K. Andrić,Komnen Andrić,25,1995-07-01,189,86,Serbia,Dinamo Zagreb,Croatian Prva HNL,67,71,ST,Right
https://sofifa.com/player/235971/pablo-larrea-gambara/210002,Pablo Larrea,Pablo Guido Larrea Gambara,26,1994-02-04,173,69,Spain,SD Ponferradina,Spanish Segunda División,67,71,"CDM, CM",Right
https://sofifa.com/player/236273/karlo-bartolec/210002,K. Bartolec,Karlo Bartolec,25,1995-04-20,178,78,Croatia,FC København,Danish Superliga,67,71,RB,Right
https://sofifa.com/player/237895/vito-van-crooij/210002,V. van Crooij,Vito van Crooij,24,1996-01-29,177,70,Netherlands,VVV-Venlo,Holland Eredivisie,67,71,"LW, RW",Right
https://sofifa.com/player/238223/bruce-bvuma/210002,B. Bvuma,Bruce Bvuma,25,1995-05-15,186,73,South Africa,Kaizer Chiefs,South African Premier Division,67,71,GK,Right
https://sofifa.com/player/238330/levan-shengelia/210002,L. Shengelia,Levan Shengelia,24,1995-10-27,185,77,Georgia,Atiker Konyaspor,Turkish Süper Lig,67,71,RM,Left
https://sofifa.com/player/239210/felix-eboa-eboa/210002,F. Eboa Eboa,Félix Eboa Eboa,23,1997-04-19,186,80,Cameroon,En Avant de Guingamp,French Ligue 2,67,71,CB,Right
https://sofifa.com/player/242559/temma-matsuda/210002,T. Matsuda,松田 天馬,25,1995-06-11,164,62,Japan,Shonan Bellmare,Japanese J. League Division 1,67,71,"CF, CM",Right
https://sofifa.com/player/246316/yuki-soma/210002,Y. Soma,相馬 勇紀,23,1997-02-25,165,66,Japan,Nagoya Grampus,Japanese J. League Division 1,67,71,"LM, RM",Right
https://sofifa.com/player/246808/rikuto-hirose/210002,R. Hirose,広瀬 陸斗,24,1995-09-23,176,68,Japan,Kashima Antlers,Japanese J. League Division 1,67,71,"RB, LB",Right
